,PID,TID,Timestamp,Channel,CPU,Event type,Contents,Trace Packet Header,Packet Context,Stream Context,Event Context,Prio,Source
43,20873.0,20873.0,19:40:14.214 705 916,my-kernel-channel_0,0,syscall_exit_clone,"ret=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""bash"", context._pid=20873, context._tid=20873","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""bash"", pid=20873, tid=20873]",,20.0,[kernel/fork.c:0]
44,20873.0,20873.0,19:40:14.214 738 842,my-kernel-channel_0,0,syscall_entry_set_robust_list,"head=139844321876512, len=24, context.packet_seq_num=0, context.cpu_id=0, context._procname=""bash"", context._pid=20873, context._tid=20873","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""bash"", pid=20873, tid=20873]",,20.0,[kernel/futex.c:0]
45,20873.0,20873.0,19:40:14.214 741 841,my-kernel-channel_0,0,syscall_exit_set_robust_list,"ret=0, context.packet_seq_num=0, context.cpu_id=0, context._procname=""bash"", context._pid=20873, context._tid=20873","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""bash"", pid=20873, tid=20873]",,20.0,[kernel/futex.c:0]
46,20873.0,20873.0,19:40:14.214 794 794,my-kernel-channel_0,0,syscall_entry_getpid,"context.packet_seq_num=0, context.cpu_id=0, context._procname=""bash"", context._pid=20873, context._tid=20873","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""bash"", pid=20873, tid=20873]",,20.0,[kernel/sys.c:0]
47,20873.0,20873.0,19:40:14.214 797 555,my-kernel-channel_0,0,syscall_exit_getpid,"ret=20873, context.packet_seq_num=0, context.cpu_id=0, context._procname=""bash"", context._pid=20873, context._tid=20873","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061258397769, timestamp_end=12032520484805, content_size=194709408, packet_size=194740224, packet_seq_num=0, events_discarded=0, cpu_id=0]","[procname=""bash"", pid=20873, tid=20873]",,20.0,[kernel/sys.c:0]
48,812.0,971.0,19:40:14.224 579 547,my-kernel-channel_2,2,syscall_exit_futex,"ret=-110, uaddr=140320876687944, uaddr2=0, context.packet_seq_num=0, context.cpu_id=2, context._procname=""VM Periodic Tas"", context._pid=812, context._tid=971","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061346103895, timestamp_end=12032520499040, content_size=309229888, packet_size=309231616, packet_seq_num=0, events_discarded=0, cpu_id=2]","[procname=""VM Periodic Tas"", pid=812, tid=971]",,20.0,[kernel/futex.c:0]
49,1133.0,1197.0,19:40:14.224 666 087,my-kernel-channel_4,4,syscall_exit_futex,"ret=-110, uaddr=139853970126700, uaddr2=0, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1197","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1197]",,20.0,[kernel/futex.c:0]
50,1133.0,1197.0,19:40:14.224 694 183,my-kernel-channel_4,4,syscall_entry_futex,"uaddr=139853970126616, op=129, val=1, utime=0, uaddr2=110, val3=1, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1197","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1197]",,20.0,[kernel/futex.c:0]
51,1133.0,1197.0,19:40:14.224 698 249,my-kernel-channel_4,4,syscall_exit_futex,"ret=0, uaddr=139853970126616, uaddr2=110, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1197","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1197]",,20.0,[kernel/futex.c:0]
52,1133.0,1162.0,19:40:14.224 731 847,my-kernel-channel_8,8,syscall_exit_futex,"ret=-110, uaddr=139853933222248, uaddr2=0, context.packet_seq_num=0, context.cpu_id=8, context._procname=""VM Periodic Tas"", context._pid=1133, context._tid=1162","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061606126541, timestamp_end=12032520543479, content_size=271051536, packet_size=271056896, packet_seq_num=0, events_discarded=0, cpu_id=8]","[procname=""VM Periodic Tas"", pid=1133, tid=1162]",,20.0,[kernel/futex.c:0]
53,1133.0,1197.0,19:40:14.224 776 549,my-kernel-channel_4,4,syscall_entry_futex,"uaddr=139850980658908, op=129, val=1, utime=0, uaddr2=139850980658864, val3=2550533840, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1197","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1197]",,20.0,[kernel/futex.c:0]
54,1133.0,1197.0,19:40:14.224 797 174,my-kernel-channel_4,4,syscall_exit_futex,"ret=1, uaddr=139850980658908, uaddr2=139850980658864, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1197","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1197]",,20.0,[kernel/futex.c:0]
55,1133.0,1350.0,19:40:14.224 808 345,my-kernel-channel_4,4,syscall_exit_futex,"ret=0, uaddr=139850980658908, uaddr2=0, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1350","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1350]",,20.0,[kernel/futex.c:0]
56,1133.0,1350.0,19:40:14.224 817 256,my-kernel-channel_4,4,syscall_entry_futex,"uaddr=139850980658824, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1350","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1350]",,20.0,[kernel/futex.c:0]
57,1133.0,1350.0,19:40:14.224 820 310,my-kernel-channel_4,4,syscall_exit_futex,"ret=0, uaddr=139850980658824, uaddr2=0, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1350","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1350]",,20.0,[kernel/futex.c:0]
58,1133.0,1350.0,19:40:14.224 988 335,my-kernel-channel_4,4,syscall_entry_futex,"uaddr=139850980658904, op=137, val=0, utime=139846647395776, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=4, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1350","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061431372640, timestamp_end=12032520519741, content_size=266535856, packet_size=266567680, packet_seq_num=0, events_discarded=0, cpu_id=4]","[procname=""elasticsearch[e"", pid=1133, tid=1350]",,20.0,[kernel/futex.c:0]
59,812.0,967.0,19:40:14.293 706 711,my-kernel-channel_8,8,syscall_exit_futex,"ret=-110, uaddr=140320876682424, uaddr2=0, context.packet_seq_num=0, context.cpu_id=8, context._procname=""Monitor Deflati"", context._pid=812, context._tid=967","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061606126541, timestamp_end=12032520543479, content_size=271051536, packet_size=271056896, packet_seq_num=0, events_discarded=0, cpu_id=8]","[procname=""Monitor Deflati"", pid=812, tid=967]",,20.0,[kernel/futex.c:0]
60,812.0,967.0,19:40:14.293 734 735,my-kernel-channel_8,8,syscall_entry_futex,"uaddr=140320876682344, op=129, val=1, utime=0, uaddr2=110, val3=0, context.packet_seq_num=0, context.cpu_id=8, context._procname=""Monitor Deflati"", context._pid=812, context._tid=967","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061606126541, timestamp_end=12032520543479, content_size=271051536, packet_size=271056896, packet_seq_num=0, events_discarded=0, cpu_id=8]","[procname=""Monitor Deflati"", pid=812, tid=967]",,20.0,[kernel/futex.c:0]
61,812.0,967.0,19:40:14.293 739 063,my-kernel-channel_8,8,syscall_exit_futex,"ret=0, uaddr=140320876682344, uaddr2=110, context.packet_seq_num=0, context.cpu_id=8, context._procname=""Monitor Deflati"", context._pid=812, context._tid=967","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061606126541, timestamp_end=12032520543479, content_size=271051536, packet_size=271056896, packet_seq_num=0, events_discarded=0, cpu_id=8]","[procname=""Monitor Deflati"", pid=812, tid=967]",,20.0,[kernel/futex.c:0]
62,812.0,967.0,19:40:14.293 743 309,my-kernel-channel_8,8,syscall_entry_futex,"uaddr=140320876682424, op=137, val=0, utime=140320974756960, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=8, context._procname=""Monitor Deflati"", context._pid=812, context._tid=967","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061606126541, timestamp_end=12032520543479, content_size=271051536, packet_size=271056896, packet_seq_num=0, events_discarded=0, cpu_id=8]","[procname=""Monitor Deflati"", pid=812, tid=967]",,20.0,[kernel/futex.c:0]
63,1133.0,1196.0,19:40:14.296 573 037,my-kernel-channel_10,10,syscall_exit_futex,"ret=-110, uaddr=139851721921912, uaddr2=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1196","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1196]",,20.0,[kernel/futex.c:0]
64,1133.0,1196.0,19:40:14.296 595 674,my-kernel-channel_10,10,syscall_entry_futex,"uaddr=139851721921832, op=129, val=1, utime=0, uaddr2=110, val3=0, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1196","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1196]",,20.0,[kernel/futex.c:0]
65,1133.0,1196.0,19:40:14.296 600 134,my-kernel-channel_10,10,syscall_exit_futex,"ret=0, uaddr=139851721921832, uaddr2=110, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1196","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1196]",,20.0,[kernel/futex.c:0]
66,1133.0,1196.0,19:40:14.296 644 771,my-kernel-channel_10,10,syscall_entry_futex,"uaddr=139851721921912, op=137, val=0, utime=139852035123184, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=10, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1196","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061700954862, timestamp_end=12032520611629, content_size=222417872, packet_size=222429184, packet_seq_num=0, events_discarded=0, cpu_id=10]","[procname=""elasticsearch[e"", pid=1133, tid=1196]",,20.0,[kernel/futex.c:0]
67,1133.0,1351.0,19:40:14.309 465 553,my-kernel-channel_6,6,syscall_exit_futex,"ret=0, uaddr=139850980589308, uaddr2=0, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1351","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1351]",,20.0,[kernel/futex.c:0]
68,1133.0,1351.0,19:40:14.309 483 816,my-kernel-channel_6,6,syscall_entry_futex,"uaddr=139850980589224, op=129, val=1, utime=0, uaddr2=0, val3=1, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1351","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1351]",,20.0,[kernel/futex.c:0]
69,1133.0,1351.0,19:40:14.309 487 451,my-kernel-channel_6,6,syscall_exit_futex,"ret=0, uaddr=139850980589224, uaddr2=0, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1351","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1351]",,20.0,[kernel/futex.c:0]
70,1133.0,1351.0,19:40:14.309 596 467,my-kernel-channel_6,6,syscall_entry_futex,"uaddr=139850980589304, op=137, val=0, utime=139846646347280, uaddr2=0, val3=4294967295, context.packet_seq_num=0, context.cpu_id=6, context._procname=""elasticsearch[e"", context._pid=1133, context._tid=1351","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061518650716, timestamp_end=12032520535117, content_size=234542240, packet_size=234553344, packet_seq_num=0, events_discarded=0, cpu_id=6]","[procname=""elasticsearch[e"", pid=1133, tid=1351]",,20.0,[kernel/futex.c:0]
71,20828.0,20829.0,19:40:14.396 499 277,my-kernel-channel_9,9,syscall_exit_futex,"ret=-110, uaddr=94019628916872, uaddr2=0, context.packet_seq_num=0, context.cpu_id=9, context._procname=""iperf"", context._pid=20828, context._tid=20829","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""iperf"", pid=20828, tid=20829]",,20.0,[kernel/futex.c:0]
72,20828.0,20829.0,19:40:14.396 508 466,my-kernel-channel_9,9,syscall_entry_futex,"uaddr=94019628916880, op=129, val=1, utime=0, uaddr2=110, val3=0, context.packet_seq_num=0, context.cpu_id=9, context._procname=""iperf"", context._pid=20828, context._tid=20829","[magic=3254525889, uuid=[54, 244, 72, 174, 64, 157, 222, 78, 174, 239, 51, 227, 134, 194, 242, 132], stream_id=0, stream_instance_id=9]","[timestamp_begin=10061653861185, timestamp_end=12032520550489, content_size=254239784, packet_size=254246912, packet_seq_num=0, events_discarded=0, cpu_id=9]","[procname=""iperf"", pid=20828, tid=20829]",,20.0,[kernel/futex.c:0]
